user_id,name,age,location,preferences,attended_events,social_connections,exploration_score
U0824,Ian Pineda,52,"Mexico City, Mexico",['Food'],"['E0004', 'E0049', 'E0049', 'E0075', 'E0075', 'E0080', 'E0080', 'E0080', 'E0124', 'E0124', 'E0132', 'E0132', 'E0189', 'E0189', 'E0189', 'E0200', 'E0229', 'E0229', 'E0229', 'E0229', 'E0229', 'E0245', 'E0245', 'E0245', 'E0245', 'E0265', 'E0265', 'E0265', 'E0265', 'E0287', 'E0287', 'E0327', 'E0327', 'E0360', 'E0360', 'E0360', 'E0412', 'E0412', 'E0415', 'E0467', 'E0478', 'E0478']","['U3421', 'U5873', 'U4613', 'U5346', 'U1401']",0.34
U0825,Kevin Davies,63,"Tokyo, Japan","['Art', 'Comedy']","['E0002', 'E0029', 'E0029', 'E0029', 'E0044', 'E0078', 'E0130', 'E0130', 'E0130', 'E0130', 'E0130', 'E0156', 'E0164', 'E0164', 'E0219', 'E0220', 'E0230', 'E0271', 'E0271', 'E0291', 'E0291', 'E0291', 'E0432', 'E0439', 'E0439', 'E0439', 'E0477', 'E0482', 'E0482']","['U4192', 'U0991', 'U4073', 'U2327', 'U4985', 'U2926']",0.71
U0826,Kara Armstrong,62,"Tokyo, Japan","['Film', 'Food', 'Workshops']","['E0007', 'E0007', 'E0044', 'E0044', 'E0044', 'E0044', 'E0044', 'E0049', 'E0049', 'E0144', 'E0144', 'E0199', 'E0230', 'E0275', 'E0275', 'E0343', 'E0353', 'E0420', 'E0432', 'E0439', 'E0439', 'E0439', 'E0439', 'E0446', 'E0446', 'E0450', 'E0450', 'E0460', 'E0460', 'E0460']","['U4065', 'U0607', 'U4600', 'U0843', 'U4402', 'U6459', 'U4054', 'U1233', 'U1527', 'U1720', 'U5808', 'U5553', 'U2006', 'U0216', 'U4662', 'U5230', 'U0421', 'U5479']",0.93
U0827,Robert Williams,42,"Madrid, Spain",['Film'],"['E0050', 'E0050', 'E0078', 'E0078', 'E0078', 'E0100', 'E0140', 'E0143', 'E0143', 'E0143', 'E0218', 'E0218', 'E0284', 'E0317', 'E0317', 'E0332', 'E0342', 'E0342', 'E0399', 'E0401']","['U6947', 'U0690', 'U6086', 'U1792', 'U6694', 'U4705', 'U0537', 'U0094', 'U2109', 'U1307', 'U0060', 'U5894', 'U4770', 'U3630', 'U3327', 'U1267', 'U5378', 'U5740', 'U5023', 'U5717']",0.04
U0828,Aaron Pearson,28,"Shanghai, China","['Food', 'Sports']","['E0020', 'E0020', 'E0020', 'E0044', 'E0044', 'E0064', 'E0064', 'E0090', 'E0102', 'E0102', 'E0109', 'E0109', 'E0114', 'E0155', 'E0155', 'E0205', 'E0205', 'E0214', 'E0224', 'E0224', 'E0224', 'E0224', 'E0224', 'E0224', 'E0224', 'E0232', 'E0260', 'E0317', 'E0317', 'E0333', 'E0333', 'E0364', 'E0394', 'E0463', 'E0463', 'E0463', 'E0500']","['U1855', 'U3122', 'U2036', 'U6889', 'U0892', 'U3026', 'U0512', 'U4775']",0.3
U0829,Richard Adams,36,"Singapore, Singapore",['Theater'],"['E0072', 'E0087', 'E0087', 'E0121', 'E0165', 'E0165', 'E0186', 'E0186', 'E0186', 'E0186', 'E0186', 'E0217', 'E0217', 'E0246', 'E0285', 'E0285', 'E0285', 'E0365', 'E0365', 'E0365', 'E0407', 'E0407', 'E0459', 'E0496', 'E0496', 'E0496']","['U3933', 'U5942', 'U1546', 'U0688', 'U6235', 'U0410', 'U3493', 'U0577', 'U4561', 'U5063', 'U2850', 'U1968', 'U5968', 'U5420', 'U6378', 'U6676']",0.54
U0830,David Alexander,29,"Toronto, Canada","['Music', 'Literature', 'Sports']","['E0076', 'E0090', 'E0131', 'E0133', 'E0157', 'E0209', 'E0209', 'E0209', 'E0218', 'E0218', 'E0262', 'E0262', 'E0270', 'E0379', 'E0397', 'E0397', 'E0397', 'E0433', 'E0476']","['U2544', 'U4543', 'U2040', 'U1559', 'U1236', 'U3946', 'U2597', 'U5805', 'U5809', 'U3988', 'U5291', 'U4716', 'U1984', 'U6810', 'U3957', 'U5545', 'U1875', 'U1525']",0.08
U0831,Nathan Wells,65,"Berlin, Germany","['Literature', 'Sports', 'Workshops']","['E0012', 'E0033', 'E0045', 'E0045', 'E0048', 'E0060', 'E0084', 'E0084', 'E0142', 'E0142', 'E0182', 'E0198', 'E0198', 'E0211', 'E0240', 'E0307', 'E0307', 'E0307', 'E0307', 'E0414', 'E0414', 'E0414', 'E0421', 'E0426', 'E0486', 'E0486']","['U0411', 'U4567', 'U2115', 'U2543', 'U5392', 'U0169', 'U2000', 'U1939']",0.05
U0832,Deanna Harvey,63,"London, United Kingdom","['Tech', 'Food', 'Workshops']","['E0019', 'E0020', 'E0036', 'E0036', 'E0060', 'E0063', 'E0074', 'E0098', 'E0106', 'E0136', 'E0140', 'E0166', 'E0166', 'E0166', 'E0166', 'E0168', 'E0244', 'E0244', 'E0252', 'E0274', 'E0274', 'E0282', 'E0282', 'E0282', 'E0282', 'E0295', 'E0295', 'E0300', 'E0300', 'E0300', 'E0314', 'E0314', 'E0323', 'E0370', 'E0370', 'E0386', 'E0389', 'E0433', 'E0437', 'E0474', 'E0474']","['U3926', 'U6675', 'U1826', 'U2332', 'U0519', 'U5334', 'U2850', 'U6278', 'U2778', 'U5545', 'U2459', 'U4812', 'U2625']",0.73
U0833,Michael Cruz,50,"São Paulo, Brazil","['Art', 'Music']","['E0022', 'E0093', 'E0115', 'E0115', 'E0118', 'E0135', 'E0135', 'E0139', 'E0139', 'E0165', 'E0200', 'E0238', 'E0238', 'E0238', 'E0238', 'E0238', 'E0384', 'E0384', 'E0390', 'E0390', 'E0410', 'E0410', 'E0410', 'E0410', 'E0410', 'E0456', 'E0456', 'E0465', 'E0487']","['U5044', 'U1124', 'U5024', 'U1925', 'U3727', 'U1516', 'U2326', 'U4779', 'U1299', 'U3913', 'U4234']",0.03
U0834,Joseph Goodman,56,"Toronto, Canada",['Film'],"['E0041', 'E0076', 'E0107', 'E0107', 'E0107', 'E0131', 'E0131', 'E0131', 'E0157', 'E0231', 'E0231', 'E0354', 'E0354', 'E0375', 'E0375', 'E0388', 'E0388', 'E0405', 'E0405', 'E0423', 'E0423', 'E0423', 'E0480', 'E0480', 'E0480', 'E0487', 'E0681']","['U2805', 'U0319', 'U3372', 'U1795', 'U1890', 'U2777', 'U6000', 'U2697', 'U6909', 'U5630', 'U2325', 'U2393', 'U3584', 'U3794', 'U3499', 'U6948']",0.93
U0835,Nancy Mosley,56,"Mexico City, Mexico","['Theater', 'Literature']","['E0042', 'E0061', 'E0124', 'E0126', 'E0126', 'E0227', 'E0227', 'E0287', 'E0287', 'E0340', 'E0409', 'E0409', 'E0409', 'E0417', 'E0458', 'E0458', 'E0458', 'E0458', 'E0458', 'E0467', 'E0478', 'E0478', 'E0478']","['U5998', 'U6190', 'U3283', 'U5410', 'U3399', 'U1920', 'U0533']",0.86
U0836,Samantha Craig,34,"Madrid, Spain","['Art', 'Sports']","['E0004', 'E0015', 'E0015', 'E0074', 'E0074', 'E0097', 'E0097', 'E0097', 'E0097', 'E0097', 'E0097', 'E0097', 'E0100', 'E0100', 'E0100', 'E0100', 'E0100', 'E0100', 'E0113', 'E0114', 'E0146', 'E0212', 'E0235', 'E0254', 'E0284', 'E0299', 'E0299', 'E0299', 'E0299', 'E0306', 'E0306', 'E0306', 'E0306', 'E0306', 'E0317', 'E0317', 'E0317', 'E0319', 'E0319', 'E0319', 'E0345', 'E0365', 'E0385', 'E0385', 'E0400', 'E0430', 'E0469', 'E0486', 'E0486']","['U5754', 'U1890', 'U3304', 'U1945', 'U2735', 'U1269']",0.99
U0837,Melissa Lewis,43,"Singapore, Singapore","['Art', 'Tech']","['E0047', 'E0078', 'E0078', 'E0078', 'E0088', 'E0153', 'E0186', 'E0192', 'E0192', 'E0193', 'E0196', 'E0243', 'E0352', 'E0352', 'E0402', 'E0459', 'E0496', 'E0498', 'E0498', 'E0498']","['U4726', 'U1711', 'U6144', 'U2673', 'U4106', 'U0944', 'U2250']",0.8
U0838,Caitlin Wilson,48,"Singapore, Singapore","['Sports', 'Literature', 'Comedy']","['E0035', 'E0035', 'E0052', 'E0078', 'E0186', 'E0193', 'E0193', 'E0227', 'E0228', 'E0334', 'E0334', 'E0334', 'E0485', 'E0485', 'E0498', 'E0498', 'E0498', 'E0498', 'E0498', 'E0498']","['U2942', 'U6285', 'U5594', 'U3377', 'U0271', 'U3401']",0.17
U0839,Karina Brown,31,"Tokyo, Japan",['Workshops'],"['E0008', 'E0049', 'E0071', 'E0091', 'E0112', 'E0112', 'E0128', 'E0134', 'E0134', 'E0134', 'E0164', 'E0164', 'E0176', 'E0177', 'E0177', 'E0177', 'E0219', 'E0230', 'E0230', 'E0230', 'E0233', 'E0291', 'E0291', 'E0316', 'E0316', 'E0316', 'E0318', 'E0362', 'E0362', 'E0392', 'E0420', 'E0430', 'E0460', 'E0460', 'E0470', 'E0481', 'E0481', 'E0481', 'E0482', 'E0482', 'E0491']","['U4950', 'U1157', 'U5353', 'U4470', 'U6850', 'U5066', 'U6383', 'U6669', 'U3189', 'U5584', 'U5599', 'U5923', 'U3335', 'U6102', 'U3109', 'U4406']",0.23
U0840,Erin Webb,22,"Istanbul, Turkey","['Film', 'Comedy']","['E0004', 'E0004', 'E0033', 'E0056', 'E0056', 'E0094', 'E0094', 'E0103', 'E0131', 'E0133', 'E0133', 'E0158', 'E0228', 'E0228', 'E0259', 'E0273', 'E0287', 'E0289', 'E0320', 'E0320', 'E0324', 'E0373', 'E0396', 'E0451', 'E0451', 'E0451', 'E0468', 'E0476', 'E0489', 'E0489', 'E0489', 'E0489', 'E0489', 'E0489']","['U0463', 'U0486', 'U0168', 'U6285', 'U6054', 'U3903', 'U0309', 'U1896']",0.77
U0841,Olivia Jordan,63,"Shanghai, China",['Art'],"['E0038', 'E0038', 'E0053', 'E0053', 'E0053', 'E0053', 'E0053', 'E0109', 'E0109', 'E0109', 'E0113', 'E0128', 'E0172', 'E0172', 'E0195', 'E0224', 'E0267', 'E0285', 'E0285', 'E0302', 'E0302', 'E0305', 'E0305', 'E0315', 'E0394', 'E0394', 'E0408', 'E0408', 'E0431']","['U5041', 'U5558', 'U1159', 'U4389', 'U3677', 'U5711', 'U5467', 'U5813', 'U6676', 'U4811', 'U1660', 'U4065', 'U3820', 'U5975', 'U1845', 'U6422', 'U2467', 'U0385', 'U3430']",0.03
U0842,Matthew Suarez,38,"Singapore, Singapore",['Tech'],"['E0010', 'E0010', 'E0029', 'E0078', 'E0078', 'E0088', 'E0088', 'E0088', 'E0088', 'E0153', 'E0153', 'E0165', 'E0165', 'E0165', 'E0165', 'E0165', 'E0186', 'E0186', 'E0217', 'E0254', 'E0285', 'E0324', 'E0337', 'E0345', 'E0369', 'E0374', 'E0374', 'E0374', 'E0374', 'E0407', 'E0407', 'E0442', 'E0496', 'E0496', 'E0496', 'E0498']","['U5556', 'U6661', 'U0513', 'U6727', 'U1361', 'U4243', 'U6583']",0.63
U0843,Danielle Turner,65,"Dubai, United Arab Emirates","['Theater', 'Food', 'Sports']","['E0003', 'E0003', 'E0070', 'E0070', 'E0155', 'E0183', 'E0183', 'E0237', 'E0248', 'E0283', 'E0283', 'E0283', 'E0303', 'E0369', 'E0369', 'E0369', 'E0379', 'E0379', 'E0398', 'E0398', 'E0398', 'E0490']","['U0172', 'U0260', 'U5535', 'U3473', 'U1200', 'U1643', 'U3944', 'U4516', 'U5915', 'U0513', 'U3518', 'U4814', 'U0561', 'U2461', 'U4574', 'U5427']",0.65
U0844,Johnathan Turner,38,"São Paulo, Brazil",['Workshops'],"['E0076', 'E0076', 'E0076', 'E0076', 'E0098', 'E0098', 'E0098', 'E0118', 'E0118', 'E0118', 'E0118', 'E0139', 'E0200', 'E0201', 'E0201', 'E0242', 'E0242', 'E0275', 'E0390', 'E0390', 'E0413', 'E0414', 'E0414', 'E0417', 'E0417', 'E0442', 'E0442', 'E0444', 'E0487']","['U4887', 'U5356', 'U6092', 'U2333', 'U3474', 'U1649', 'U4355', 'U6095', 'U6875', 'U2740', 'U6551', 'U6122', 'U5103', 'U4116', 'U4664', 'U3523', 'U4904', 'U6909', 'U1100']",0.07
U0845,Yvonne Miles,31,"Sydney, Australia",['Film'],"['E0030', 'E0030', 'E0030', 'E0034', 'E0065', 'E0204', 'E0223', 'E0228', 'E0281', 'E0389', 'E0440']","['U0133', 'U3402', 'U1704', 'U6145', 'U4877', 'U0687', 'U2058', 'U3578', 'U1070', 'U1431', 'U6685', 'U2564', 'U4572']",0.32
U0846,Randy Davis,24,"Tokyo, Japan","['Tech', 'Literature', 'Sports']","['E0039', 'E0039', 'E0039', 'E0044', 'E0049', 'E0091', 'E0134', 'E0144', 'E0164', 'E0164', 'E0164', 'E0164', 'E0189', 'E0194', 'E0194', 'E0194', 'E0195', 'E0195', 'E0210', 'E0253', 'E0253', 'E0253', 'E0271', 'E0291', 'E0311', 'E0311', 'E0311', 'E0311', 'E0432', 'E0439', 'E0460', 'E0460', 'E0489']","['U0256', 'U0140', 'U0876', 'U4658', 'U2889', 'U1325']",0.77
U0847,Daniel Green,18,"Moscow, Russia","['Workshops', 'Literature']","['E0110', 'E0120', 'E0143', 'E0143', 'E0146', 'E0146', 'E0146', 'E0146', 'E0179', 'E0259', 'E0275', 'E0329', 'E0344', 'E0344', 'E0344', 'E0344', 'E0402', 'E0402', 'E0462', 'E0475', 'E0475', 'E0475', 'E0484']","['U6585', 'U3974', 'U4876', 'U6798', 'U5855', 'U2215', 'U2343', 'U4299', 'U0575', 'U6383', 'U2543', 'U3221', 'U2899', 'U1058', 'U2037', 'U3363']",0.8
U0848,Rachel Lloyd,30,"Mumbai, India",['Literature'],"['E0006', 'E0006', 'E0048', 'E0113', 'E0118', 'E0137', 'E0137', 'E0137', 'E0297', 'E0297', 'E0297', 'E0297', 'E0308', 'E0308', 'E0311', 'E0311', 'E0311', 'E0371', 'E0371', 'E0371', 'E0378', 'E0378', 'E0378', 'E0378', 'E0386', 'E0448', 'E0448', 'E0458', 'E0458']","['U6632', 'U6663', 'U5767', 'U6555', 'U6547', 'U5559', 'U4051', 'U2053', 'U3690', 'U4637', 'U4411', 'U5735', 'U2244', 'U2737', 'U6083', 'U5040', 'U4120', 'U4835', 'U2160', 'U0506']",0.82
U0849,Kimberly Allen,38,"Los Angeles, United States",['Theater'],"['E0047', 'E0181', 'E0181', 'E0191', 'E0207', 'E0207', 'E0236', 'E0236', 'E0236', 'E0236', 'E0236', 'E0236', 'E0258', 'E0272', 'E0272', 'E0272', 'E0272', 'E0276', 'E0312', 'E0312', 'E0312', 'E0312', 'E0377', 'E0404', 'E0404', 'E0404', 'E0404', 'E0428', 'E0428', 'E0464', 'E0464']","['U1195', 'U2975', 'U0643', 'U2481', 'U6817', 'U4193', 'U0765', 'U6305', 'U1405', 'U4526', 'U5963', 'U5204', 'U0025', 'U0445', 'U5321', 'U6584', 'U5201', 'U1191', 'U1013']",0.07
U0850,Katie Owens,42,"Los Angeles, United States",['Comedy'],"['E0055', 'E0055', 'E0055', 'E0077', 'E0077', 'E0077', 'E0098', 'E0098', 'E0098', 'E0098', 'E0098', 'E0098', 'E0098', 'E0123', 'E0123', 'E0158', 'E0158', 'E0160', 'E0191', 'E0191', 'E0191', 'E0221', 'E0265', 'E0272', 'E0272', 'E0344', 'E0344', 'E0377', 'E0377', 'E0377', 'E0444']","['U5484', 'U4367', 'U2506', 'U6886', 'U2683', 'U1000', 'U1173', 'U2716', 'U0555', 'U0823', 'U4216', 'U0307']",0.08
U0851,Robert Chavez,54,"São Paulo, Brazil",['Theater'],"['E0099', 'E0115', 'E0115', 'E0118', 'E0118', 'E0118', 'E0118', 'E0177', 'E0184', 'E0184', 'E0184', 'E0238', 'E0238', 'E0352', 'E0364', 'E0390', 'E0390', 'E0410', 'E0410', 'E0456', 'E0456', 'E0479', 'E0481', 'E0481']","['U5543', 'U5517', 'U0695', 'U0874', 'U0343', 'U5231', 'U2207', 'U4318', 'U3297', 'U6977', 'U1673', 'U4710', 'U2045', 'U3191', 'U5330', 'U6673', 'U6553']",0.0
U0852,Emily Vargas,39,"Toronto, Canada",['Tech'],"['E0049', 'E0053', 'E0074', 'E0074', 'E0074', 'E0076', 'E0108', 'E0108', 'E0131', 'E0156', 'E0209', 'E0231', 'E0231', 'E0261', 'E0270', 'E0270', 'E0354', 'E0354', 'E0379', 'E0383', 'E0383', 'E0383', 'E0418', 'E0464', 'E0494']","['U1792', 'U6980', 'U3945', 'U0982', 'U3622', 'U0189', 'U5382', 'U5579', 'U0162', 'U6364', 'U4868', 'U6375', 'U4026', 'U0236', 'U1271', 'U3933', 'U4382']",0.63
U0853,Kristen Benitez,52,"São Paulo, Brazil",['Tech'],"['E0085', 'E0119', 'E0135', 'E0135', 'E0135', 'E0139', 'E0217', 'E0217', 'E0233', 'E0233', 'E0238', 'E0238', 'E0238', 'E0340', 'E0346', 'E0350', 'E0364', 'E0390', 'E0487']","['U3350', 'U1694', 'U3092', 'U3481', 'U5245', 'U6097', 'U4875', 'U0965', 'U4498', 'U5732', 'U6368', 'U2541', 'U5000', 'U6902', 'U4849', 'U0653', 'U4504', 'U6176', 'U0481']",0.62
U0854,Anna Kaufman,45,"Sydney, Australia","['Theater', 'Music', 'Food']","['E0005', 'E0005', 'E0005', 'E0012', 'E0012', 'E0033', 'E0033', 'E0033', 'E0052', 'E0081', 'E0092', 'E0096', 'E0096', 'E0104', 'E0104', 'E0183', 'E0204', 'E0255', 'E0256', 'E0297', 'E0450', 'E0469', 'E0476']","['U6211', 'U5682', 'U0174', 'U5977', 'U6978', 'U5715', 'U5686', 'U0996', 'U1768', 'U4370', 'U1218', 'U2500', 'U5654']",0.08
U0855,Alexandra Stone,39,"Dubai, United Arab Emirates","['Film', 'Tech', 'Sports']","['E0074', 'E0074', 'E0074', 'E0141', 'E0239', 'E0248', 'E0289', 'E0289', 'E0339', 'E0339', 'E0339', 'E0339', 'E0347', 'E0358', 'E0358', 'E0373', 'E0427', 'E0427', 'E0431', 'E0487']","['U2003', 'U5473', 'U1664', 'U1039', 'U5120', 'U0621', 'U0216', 'U3224']",0.7
U0856,Hector Malone,39,"Shanghai, China",['Tech'],"['E0020', 'E0020', 'E0022', 'E0053', 'E0187', 'E0240', 'E0240', 'E0240', 'E0268', 'E0268', 'E0305', 'E0305', 'E0336', 'E0336', 'E0336', 'E0336', 'E0394', 'E0441', 'E0441', 'E0441', 'E0494']","['U4155', 'U5757', 'U5934', 'U3133', 'U3675', 'U5000', 'U3782', 'U5753', 'U0450', 'U0329', 'U5120', 'U1160', 'U3026', 'U6496']",0.18
U0857,April Drake,19,"Tokyo, Japan","['Workshops', 'Literature', 'Sports']","['E0002', 'E0008', 'E0029', 'E0029', 'E0039', 'E0039', 'E0044', 'E0044', 'E0044', 'E0091', 'E0091', 'E0091', 'E0105', 'E0112', 'E0120', 'E0144', 'E0159', 'E0159', 'E0164', 'E0164', 'E0164', 'E0164', 'E0199', 'E0208', 'E0230', 'E0240', 'E0245', 'E0245', 'E0271', 'E0271', 'E0289', 'E0400', 'E0420', 'E0420', 'E0420', 'E0446', 'E0446', 'E0446', 'E0446', 'E0460', 'E0460', 'E0481', 'E0481', 'E0482', 'E0482']","['U5133', 'U4402', 'U0685', 'U2394', 'U1863', 'U3434']",0.99
U0858,Jordan Vance,55,"Madrid, Spain","['Tech', 'Music']","['E0015', 'E0015', 'E0020', 'E0020', 'E0097', 'E0153', 'E0254', 'E0306', 'E0306', 'E0306', 'E0315', 'E0315', 'E0315', 'E0315', 'E0317', 'E0317', 'E0317', 'E0317', 'E0332', 'E0332', 'E0342', 'E0342', 'E0385', 'E0400', 'E0400', 'E0400', 'E0400', 'E0411']","['U2063', 'U4017', 'U2591', 'U3798', 'U3677', 'U0476', 'U1053', 'U6329', 'U3643', 'U1469', 'U3866', 'U0632', 'U4957', 'U5700', 'U2459', 'U5924']",0.27
U0859,Roger Warren,35,"New York, United States","['Music', 'Tech']","['E0058', 'E0127', 'E0127', 'E0127', 'E0127', 'E0140', 'E0148', 'E0216', 'E0293', 'E0293', 'E0321', 'E0321', 'E0325', 'E0325', 'E0349', 'E0380', 'E0380', 'E0380', 'E0384', 'E0384', 'E0403', 'E0415', 'E0415', 'E0442', 'E0442', 'E0442', 'E0473']","['U6394', 'U1264', 'U6625', 'U0722', 'U2844', 'U1154', 'U4880', 'U5777', 'U3560', 'U2962', 'U5278']",0.52
U0860,Cheryl Dunn,63,"Toronto, Canada","['Art', 'Comedy', 'Film']","['E0025', 'E0025', 'E0025', 'E0025', 'E0025', 'E0037', 'E0037', 'E0041', 'E0076', 'E0076', 'E0076', 'E0107', 'E0108', 'E0154', 'E0154', 'E0157', 'E0157', 'E0231', 'E0248', 'E0257', 'E0344', 'E0344', 'E0344', 'E0354', 'E0433', 'E0466', 'E0466', 'E0480', 'E0494', 'E0497', 'E0497', 'E0681', 'E0681', 'E0681']","['U4509', 'U1236', 'U1014', 'U3450', 'U5081', 'U0788', 'U1372', 'U2435', 'U6159', 'U4363', 'U6236', 'U1501', 'U5297', 'U3334', 'U1223', 'U1803', 'U0905', 'U1246', 'U5403', 'U4930']",0.42
U0861,Amanda Carter,54,"Los Angeles, United States","['Art', 'Literature', 'Workshops']","['E0006', 'E0038', 'E0094', 'E0094', 'E0094', 'E0145', 'E0145', 'E0158', 'E0158', 'E0158', 'E0158', 'E0164', 'E0183', 'E0190', 'E0190', 'E0258', 'E0258', 'E0265', 'E0265', 'E0265', 'E0301', 'E0354', 'E0365', 'E0404', 'E0428', 'E0464', 'E0464', 'E0495', 'E0498']","['U2509', 'U3781', 'U3102', 'U1349', 'U4149', 'U5537', 'U1451', 'U3694', 'U5339', 'U5598', 'U4936', 'U3594', 'U2698', 'U0762', 'U5623', 'U4135', 'U2806', 'U6584', 'U5774']",0.69
U0862,Danny Scott,30,"Tokyo, Japan","['Music', 'Theater']","['E0002', 'E0002', 'E0029', 'E0044', 'E0130', 'E0150', 'E0164', 'E0177', 'E0177', 'E0177', 'E0177', 'E0210', 'E0210', 'E0210', 'E0219', 'E0230', 'E0250', 'E0250', 'E0271', 'E0271', 'E0291', 'E0291', 'E0362', 'E0446', 'E0446', 'E0446', 'E0460', 'E0460', 'E0482', 'E0482', 'E0482']","['U1405', 'U2999', 'U0559', 'U6890', 'U4183']",0.38
U0863,Luis Douglas,24,"Madrid, Spain","['Sports', 'Theater']","['E0054', 'E0098', 'E0098', 'E0098', 'E0100', 'E0100', 'E0132', 'E0247', 'E0293', 'E0306', 'E0315', 'E0315', 'E0335', 'E0335', 'E0342', 'E0345', 'E0345', 'E0345', 'E0345', 'E0345', 'E0345', 'E0345', 'E0355', 'E0385', 'E0400', 'E0400', 'E0400']","['U0873', 'U3328', 'U2834', 'U2135', 'U4960', 'U5030', 'U2402', 'U6108', 'U5051', 'U4592', 'U6880', 'U5414', 'U5730', 'U2480', 'U2805', 'U2088', 'U1389', 'U3334']",0.28
U0864,Scott Johnson,19,"Dubai, United Arab Emirates",['Literature'],"['E0010', 'E0039', 'E0051', 'E0076', 'E0085', 'E0085', 'E0085', 'E0086', 'E0086', 'E0129', 'E0141', 'E0141', 'E0239', 'E0248', 'E0339', 'E0339', 'E0427', 'E0483', 'E0483']","['U4911', 'U5557', 'U6211', 'U4116', 'U0414', 'U2154', 'U6373']",0.27
U0865,Isaiah Horne,48,"Sydney, Australia","['Sports', 'Music']","['E0049', 'E0052', 'E0086', 'E0086', 'E0086', 'E0086', 'E0096', 'E0096', 'E0108', 'E0108', 'E0116', 'E0116', 'E0204', 'E0204', 'E0235', 'E0235', 'E0418', 'E0418', 'E0458', 'E0465']","['U0110', 'U1809', 'U6665', 'U5568', 'U4332', 'U5579', 'U6003', 'U0494', 'U1015']",0.05
U0866,Colin Johnson,49,"Moscow, Russia","['Literature', 'Art', 'Music']","['E0057', 'E0057', 'E0105', 'E0105', 'E0110', 'E0120', 'E0131', 'E0131', 'E0140', 'E0140', 'E0157', 'E0157', 'E0162', 'E0162', 'E0162', 'E0179', 'E0179', 'E0179', 'E0266', 'E0275', 'E0275', 'E0275', 'E0275', 'E0329', 'E0344', 'E0344', 'E0344', 'E0398', 'E0398', 'E0398', 'E0417', 'E0417', 'E0417', 'E0442', 'E0442', 'E0443', 'E0443', 'E0457', 'E0457', 'E0462', 'E0462']","['U5988', 'U2947', 'U6937', 'U0357', 'U4258', 'U6970', 'U1896', 'U2576', 'U6121', 'U4836', 'U6191', 'U0092', 'U3876', 'U2341', 'U0977', 'U1066', 'U3066', 'U3529']",0.07
U0867,Andrea Mcbride,40,"London, United Kingdom","['Sports', 'Film']","['E0019', 'E0019', 'E0019', 'E0019', 'E0019', 'E0019', 'E0036', 'E0036', 'E0036', 'E0086', 'E0178', 'E0238', 'E0238', 'E0238', 'E0260', 'E0260', 'E0268', 'E0268', 'E0268', 'E0290', 'E0290', 'E0300', 'E0326', 'E0356', 'E0474', 'E0474', 'E0474', 'E0474']","['U2394', 'U0136', 'U4856', 'U5348', 'U3321', 'U2907', 'U4381', 'U1070', 'U6276', 'U4968', 'U0996', 'U5021', 'U3686', 'U5373', 'U4069', 'U3856']",0.93
U0868,Brandon Gates,61,"Paris, France","['Theater', 'Sports', 'Literature']","['E0071', 'E0071', 'E0071', 'E0085', 'E0085', 'E0089', 'E0126', 'E0172', 'E0204', 'E0252', 'E0252', 'E0270', 'E0280', 'E0280', 'E0310', 'E0310', 'E0314', 'E0353', 'E0353', 'E0392', 'E0392', 'E0392', 'E0446', 'E0488']","['U6588', 'U5443', 'U2701', 'U0872', 'U3137', 'U6373', 'U1769', 'U3914', 'U6807', 'U5683', 'U0949', 'U0752', 'U1666', 'U0895']",0.71
U0869,Kristie Williams MD,28,"Bangkok, Thailand","['Film', 'Workshops', 'Sports']","['E0006', 'E0026', 'E0045', 'E0045', 'E0069', 'E0069', 'E0069', 'E0121', 'E0121', 'E0151', 'E0151', 'E0151', 'E0151', 'E0154', 'E0212', 'E0238', 'E0238', 'E0269', 'E0294', 'E0330', 'E0339', 'E0423', 'E0438', 'E0465', 'E0465', 'E0465']","['U6805', 'U1350', 'U0142', 'U2101', 'U4441', 'U2547', 'U1693', 'U2540', 'U2926', 'U5989', 'U3593', 'U5691', 'U3198', 'U1220', 'U5221', 'U1334', 'U5956']",0.39
U0870,Sherry Herman DVM,30,"São Paulo, Brazil",['Sports'],"['E0016', 'E0065', 'E0115', 'E0115', 'E0118', 'E0118', 'E0135', 'E0135', 'E0201', 'E0233', 'E0233', 'E0238', 'E0322', 'E0322', 'E0340']","['U4027', 'U2182', 'U5241', 'U3245', 'U6731', 'U5831', 'U1974', 'U3034', 'U1773', 'U6023', 'U3620', 'U3587', 'U0771', 'U5854', 'U1533', 'U3009', 'U3628']",0.69
U0871,Brian Morgan,47,"Los Angeles, United States",['Art'],"['E0036', 'E0226', 'E0236', 'E0251', 'E0251', 'E0265', 'E0272', 'E0272', 'E0272', 'E0272', 'E0272', 'E0288', 'E0288', 'E0312', 'E0321', 'E0428', 'E0430', 'E0430', 'E0430', 'E0460']","['U0556', 'U6175', 'U0003', 'U6871', 'U0843', 'U2259', 'U3739', 'U2663', 'U4989', 'U4656', 'U0869', 'U0413', 'U1689']",0.01
